video_frame,label,left,width,top,height
57992_000301_Sideline_115,V53,749,19,229,23
57992_000301_Sideline_115,H5,913,23,318,25
57992_000301_Sideline_116,V49,436,24,301,25
57992_000301_Sideline_116,V92,500,22,261,25
57992_000301_Sideline_116,V55,508,22,324,26
57992_000301_Sideline_116,H87,527,24,314,24
57992_000301_Sideline_116,H72,568,22,292,21
57992_000301_Sideline_116,V99,571,21,280,16
57992_000301_Sideline_116,V59,594,18,283,17
57992_000301_Sideline_116,H32,614,22,270,22
57992_000301_Sideline_116,H66,615,19,294,18
57992_000301_Sideline_116,V90,620,20,252,20
57992_000301_Sideline_116,H68,640,22,253,22
57992_000301_Sideline_116,V32,678,22,243,26
57992_000301_Sideline_116,H83,728,22,191,21
57992_000301_Sideline_116,H82,734,22,243,18
57992_000301_Sideline_116,V53,749,18,230,23
57992_000301_Sideline_116,H5,916,24,319,25
57992_000301_Sideline_117,V49,437,24,301,25
57992_000301_Sideline_117,V92,500,22,259,25
57992_000301_Sideline_117,V55,509,23,322,26
57992_000301_Sideline_117,H87,528,24,312,23
57992_000301_Sideline_117,H72,568,22,291,22
57992_000301_Sideline_117,V59,596,19,270,19
57992_000301_Sideline_117,H66,613,20,294,16
57992_000301_Sideline_117,H32,616,22,270,21
57992_000301_Sideline_117,V90,620,20,251,20
57992_000301_Sideline_117,H68,640,22,252,23
57992_000301_Sideline_117,V32,680,22,244,26
57992_000301_Sideline_117,H83,718,17,246,21
57992_000301_Sideline_117,H82,740,18,245,17
57992_000301_Sideline_117,V53,748,18,230,22
57992_000301_Sideline_117,H5,918,24,319,25
57992_000301_Sideline_118,V49,440,22,301,24
57992_000301_Sideline_118,V92,494,14,269,15
57992_000301_Sideline_118,V55,508,24,321,27
57992_000301_Sideline_118,H87,530,22,312,23
57992_000301_Sideline_118,H72,569,23,290,22
57992_000301_Sideline_118,H32,614,22,269,21
57992_000301_Sideline_118,H66,616,18,295,15
57992_000301_Sideline_118,V90,620,20,250,21
57992_000301_Sideline_118,H68,638,24,255,22
57992_000301_Sideline_118,V32,681,20,245,27
57992_000301_Sideline_118,H28,718,20,246,23
57992_000301_Sideline_118,H83,728,22,193,21
57992_000301_Sideline_118,H82,742,18,246,17
57992_000301_Sideline_118,V53,746,20,231,20
57992_000301_Sideline_118,H5,920,24,319,25
57992_000301_Sideline_119,V49,440,24,300,26
57992_000301_Sideline_119,V54,494,14,267,13
57992_000301_Sideline_119,V92,503,23,255,23
57992_000301_Sideline_119,V55,508,24,320,26
57992_000301_Sideline_119,H87,531,22,311,23
57992_000301_Sideline_119,H72,569,23,290,23
57992_000301_Sideline_119,H32,612,22,292,18
57992_000301_Sideline_119,H66,614,22,270,20
57992_000301_Sideline_119,V90,620,20,249,22
57992_000301_Sideline_119,H68,638,22,255,22
57992_000301_Sideline_119,V32,681,21,247,27
57992_000301_Sideline_119,H83,728,23,193,21
57992_000301_Sideline_119,V53,744,20,230,17
57992_000301_Sideline_119,H5,924,22,320,24
57992_000301_Sideline_120,V49,445,22,300,25
57992_000301_Sideline_120,V92,503,23,254,23
57992_000301_Sideline_120,V55,508,24,317,27
57992_000301_Sideline_120,H87,530,24,309,24
57992_000301_Sideline_120,H72,568,24,290,23
57992_000301_Sideline_120,H32,611,20,291,16
57992_000301_Sideline_120,H66,612,22,271,19
57992_000301_Sideline_120,V90,617,19,253,21
57992_000301_Sideline_120,H68,640,20,256,20
57992_000301_Sideline_120,V99,653,19,287,17
57992_000301_Sideline_120,V32,682,20,250,26
57992_000301_Sideline_120,H28,716,22,243,25
57992_000301_Sideline_120,H83,731,21,192,21
57992_000301_Sideline_120,H82,744,20,232,18
57992_000301_Sideline_120,V53,795,20,195,27
57992_000301_Sideline_120,H5,926,22,319,25
57992_000301_Sideline_121,V49,446,23,299,24
57992_000301_Sideline_121,V92,504,23,251,24
57992_000301_Sideline_121,V55,510,22,316,22
57992_000301_Sideline_121,H87,530,25,308,25
57992_000301_Sideline_121,H72,570,22,290,22
57992_000301_Sideline_121,H66,604,18,252,22
57992_000301_Sideline_121,H32,612,20,272,18
57992_000301_Sideline_121,V90,618,18,252,22
57992_000301_Sideline_121,H68,640,20,256,20
57992_000301_Sideline_121,V32,682,20,251,27
57992_000301_Sideline_121,H83,733,22,192,20
57992_000301_Sideline_121,V97,741,21,231,23
57992_000301_Sideline_121,H82,749,22,248,22
57992_000301_Sideline_121,V53,796,20,197,26
57992_000301_Sideline_121,H5,928,22,319,24
57992_000301_Sideline_122,V49,450,22,299,24
57992_000301_Sideline_122,V92,493,19,259,18
57992_000301_Sideline_122,V55,512,22,313,24
57992_000301_Sideline_122,H87,522,18,384,17
57992_000301_Sideline_122,H72,570,24,288,24
57992_000301_Sideline_122,H66,610,22,289,16
57992_000301_Sideline_122,H32,611,20,271,20
57992_000301_Sideline_122,V90,620,22,247,24
57992_000301_Sideline_122,H68,640,20,256,20
57992_000301_Sideline_122,V32,683,20,254,26
57992_000301_Sideline_122,H83,715,19,244,20
57992_000301_Sideline_122,V97,740,19,233,23
57992_000301_Sideline_122,H82,750,20,247,23
57992_000301_Sideline_122,V53,796,20,199,26
57992_000301_Sideline_122,H5,930,22,319,25
57992_000301_Sideline_123,V49,451,22,298,24
57992_000301_Sideline_123,V97,493,19,256,18
57992_000301_Sideline_123,V92,508,20,248,21
57992_000301_Sideline_123,V55,512,24,314,23
57992_000301_Sideline_123,H87,534,24,307,24
57992_000301_Sideline_123,V99,544,16,294,16
57992_000301_Sideline_123,H72,573,21,291,21
57992_000301_Sideline_123,H32,608,21,270,20
57992_000301_Sideline_123,H66,610,22,289,16
57992_000301_Sideline_123,V90,617,19,252,24
57992_000301_Sideline_123,H68,637,22,257,21
57992_000301_Sideline_123,V32,684,19,254,27
57992_000301_Sideline_123,H28,714,18,242,19
57992_000301_Sideline_123,H83,735,21,192,20
57992_000301_Sideline_123,H82,752,20,252,19
57992_000301_Sideline_123,V53,796,20,201,26
57992_000301_Sideline_123,H5,931,23,319,24
57992_000301_Sideline_124,V49,453,21,298,24
57992_000301_Sideline_124,V97,494,19,255,19
57992_000301_Sideline_124,V92,508,21,246,20
57992_000301_Sideline_124,V55,512,22,312,21
57992_000301_Sideline_124,H87,536,24,306,26
57992_000301_Sideline_124,V99,544,18,293,16
57992_000301_Sideline_124,H72,573,22,292,20
57992_000301_Sideline_124,H65,576,18,280,13
57992_000301_Sideline_124,H32,606,20,269,20
57992_000301_Sideline_124,H66,608,20,288,16
57992_000301_Sideline_124,V90,618,18,251,24
57992_000301_Sideline_124,H68,639,21,256,20
57992_000301_Sideline_124,V32,684,19,255,27
57992_000301_Sideline_124,H83,737,22,190,21
57992_000301_Sideline_124,H82,752,20,252,20
57992_000301_Sideline_124,V53,798,20,204,26
57992_000301_Sideline_124,H5,934,24,319,23
57992_000301_Sideline_125,V49,455,22,298,22
57992_000301_Sideline_125,V97,492,21,255,17
57992_000301_Sideline_125,V92,511,20,245,21
57992_000301_Sideline_125,V55,513,22,311,21
57992_000301_Sideline_125,H87,538,25,308,22
57992_000301_Sideline_125,V99,544,18,292,17
57992_000301_Sideline_125,H72,574,18,279,13
57992_000301_Sideline_125,H32,602,23,268,21
57992_000301_Sideline_125,V90,618,20,252,24
57992_000301_Sideline_125,H66,622,20,285,19
57992_000301_Sideline_125,H68,637,20,278,19
57992_000301_Sideline_125,V32,684,20,256,27
57992_000301_Sideline_125,H83,735,20,232,26
57992_000301_Sideline_125,H82,756,20,254,20
57992_000301_Sideline_125,V53,798,20,205,24
57992_000301_Sideline_125,H5,935,23,319,25
57992_000301_Sideline_126,V49,457,22,298,22
57992_000301_Sideline_126,V97,490,20,253,19
57992_000301_Sideline_126,V92,512,22,244,19
57992_000301_Sideline_126,V55,514,22,310,22
57992_000301_Sideline_126,H87,539,25,308,24
57992_000301_Sideline_126,V99,542,20,292,18
57992_000301_Sideline_126,H72,571,24,289,23
57992_000301_Sideline_126,H32,600,23,266,23
57992_000301_Sideline_126,H66,621,21,246,26
57992_000301_Sideline_126,V32,684,20,257,27
57992_000301_Sideline_126,H83,741,21,190,20
57992_000301_Sideline_126,H82,757,21,254,21
57992_000301_Sideline_126,V53,796,20,207,25
57992_000301_Sideline_126,H5,938,23,320,24
57992_000301_Sideline_127,V49,459,22,296,22
57992_000301_Sideline_127,V97,500,22,336,24
57992_000301_Sideline_127,V92,514,22,242,20
57992_000301_Sideline_127,V55,516,22,308,21
57992_000301_Sideline_127,H87,542,21,292,18
57992_000301_Sideline_127,H72,571,23,288,23
57992_000301_Sideline_127,H32,597,25,265,25
57992_000301_Sideline_127,V90,620,21,279,21
57992_000301_Sideline_127,V99,629,16,244,17
57992_000301_Sideline_127,H68,635,23,257,21
57992_000301_Sideline_127,V32,683,21,258,26
57992_000301_Sideline_127,H83,742,22,190,21
57992_000301_Sideline_127,H82,759,21,254,22
57992_000301_Sideline_127,V53,798,19,207,25
57992_000301_Sideline_127,H5,940,24,320,24
57992_000301_Sideline_128,V49,459,24,296,22
57992_000301_Sideline_128,H60,495,17,244,19
57992_000301_Sideline_128,V92,514,22,241,20
57992_000301_Sideline_128,V55,516,22,307,20
57992_000301_Sideline_128,V99,540,20,292,17
57992_000301_Sideline_128,H87,545,23,311,23
57992_000301_Sideline_128,H72,568,24,286,24
57992_000301_Sideline_128,H32,600,20,267,21
57992_000301_Sideline_128,V90,618,18,250,25
57992_000301_Sideline_128,H66,622,20,280,19
57992_000301_Sideline_128,H68,637,20,256,20
57992_000301_Sideline_128,V32,684,20,257,28
57992_000301_Sideline_128,V97,732,19,232,25
57992_000301_Sideline_128,H83,744,22,191,21
57992_000301_Sideline_128,H82,760,20,255,21
57992_000301_Sideline_128,V53,796,20,208,25
57992_000301_Sideline_128,H5,942,23,320,25
57992_000301_Sideline_129,V49,461,23,295,23
57992_000301_Sideline_129,H60,499,19,240,21
57992_000301_Sideline_129,V55,516,22,306,21
57992_000301_Sideline_129,V99,534,22,294,23
57992_000301_Sideline_129,H87,545,26,308,24
57992_000301_Sideline_129,H72,569,22,288,21
57992_000301_Sideline_129,H32,598,21,266,23
57992_000301_Sideline_129,V90,616,22,248,25
57992_000301_Sideline_129,H66,620,20,277,20
57992_000301_Sideline_129,H68,636,20,256,20
57992_000301_Sideline_129,V32,684,20,257,27
57992_000301_Sideline_129,V97,732,18,232,24
57992_000301_Sideline_129,H83,746,22,192,20
57992_000301_Sideline_129,H82,760,20,254,21
57992_000301_Sideline_129,V53,796,20,209,25
57992_000301_Sideline_129,H5,943,23,321,25
57992_000301_Sideline_130,V49,463,21,294,21
57992_000301_Sideline_130,V54,488,17,249,19
57992_000301_Sideline_130,H60,503,19,238,19
57992_000301_Sideline_130,V55,517,22,305,21
57992_000301_Sideline_130,V92,520,21,240,18
57992_000301_Sideline_130,V99,534,22,292,22
57992_000301_Sideline_130,H87,547,25,310,22
57992_000301_Sideline_130,H72,567,25,283,23
57992_000301_Sideline_130,H32,597,21,266,23
57992_000301_Sideline_130,H66,618,16,250,23
57992_000301_Sideline_130,H68,630,17,244,17
57992_000301_Sideline_130,V32,684,20,256,27
57992_000301_Sideline_130,V97,730,20,232,25
57992_000301_Sideline_130,H83,750,20,193,20
57992_000301_Sideline_130,H82,763,19,255,19
57992_000301_Sideline_130,V53,795,20,209,26
57992_000301_Sideline_130,H5,945,23,322,25
57992_000301_Sideline_131,V49,464,22,293,21
57992_000301_Sideline_131,V54,486,21,249,19
57992_000301_Sideline_131,H60,506,18,237,19
57992_000301_Sideline_131,V55,517,22,304,20
57992_000301_Sideline_131,V92,520,22,239,19
57992_000301_Sideline_131,V99,535,21,295,23
57992_000301_Sideline_131,H87,549,24,309,23
57992_000301_Sideline_131,H72,569,21,287,20
57992_000301_Sideline_131,H32,596,22,266,24
57992_000301_Sideline_131,V90,614,20,249,25
57992_000301_Sideline_131,H66,618,20,276,20
57992_000301_Sideline_131,H68,632,22,257,21
57992_000301_Sideline_131,V32,686,18,256,26
57992_000301_Sideline_131,V97,730,18,231,23
57992_000301_Sideline_131,H83,751,19,194,20
57992_000301_Sideline_131,H82,763,20,255,20
57992_000301_Sideline_131,V53,796,18,209,27
57992_000301_Sideline_131,H5,948,22,324,25
57992_000301_Sideline_132,V49,466,21,292,21
57992_000301_Sideline_132,V54,484,22,248,20
57992_000301_Sideline_132,H60,508,16,236,20
57992_000301_Sideline_132,V55,518,24,302,24
57992_000301_Sideline_132,V92,521,23,239,21
57992_000301_Sideline_132,V99,534,20,292,20
57992_000301_Sideline_132,H87,551,23,308,23
57992_000301_Sideline_132,H72,564,24,281,23
57992_000301_Sideline_132,H32,595,21,266,24
57992_000301_Sideline_132,H66,617,18,248,22
57992_000301_Sideline_132,H68,630,20,257,21
57992_000301_Sideline_132,V32,686,18,256,26
57992_000301_Sideline_132,V97,728,18,231,25
57992_000301_Sideline_132,H83,752,22,195,22
57992_000301_Sideline_132,H82,762,20,254,20
57992_000301_Sideline_132,V53,795,20,210,23
57992_000301_Sideline_132,H5,949,24,326,24
57992_000301_Sideline_133,V49,468,20,291,21
57992_000301_Sideline_133,V54,481,23,248,20
57992_000301_Sideline_133,V55,519,24,302,24
57992_000301_Sideline_133,V92,522,22,239,20
57992_000301_Sideline_133,H87,552,22,310,22
57992_000301_Sideline_133,H72,563,25,280,23
57992_000301_Sideline_133,H32,595,20,266,23
57992_000301_Sideline_133,V90,615,18,248,22
57992_000301_Sideline_133,H68,628,17,246,13
57992_000301_Sideline_133,V32,686,20,255,26
57992_000301_Sideline_133,V97,726,18,230,26
57992_000301_Sideline_133,H83,754,22,197,22
57992_000301_Sideline_133,H82,762,18,256,19
57992_000301_Sideline_133,V53,795,19,210,26
57992_000301_Sideline_133,H5,951,24,327,26
57992_000301_Sideline_134,V49,470,19,288,20
57992_000301_Sideline_134,V54,479,23,248,20
57992_000301_Sideline_134,V55,521,23,302,23
57992_000301_Sideline_134,V92,522,23,239,19
57992_000301_Sideline_134,H87,552,24,308,23
57992_000301_Sideline_134,H72,560,26,278,24
57992_000301_Sideline_134,H32,593,20,266,23
57992_000301_Sideline_134,H66,616,18,248,20
57992_000301_Sideline_134,H68,626,20,259,19
57992_000301_Sideline_134,V32,686,22,254,26
57992_000301_Sideline_134,V97,725,19,228,26
57992_000301_Sideline_134,H83,757,20,200,20
57992_000301_Sideline_134,H82,762,18,256,18
57992_000301_Sideline_134,V53,795,20,211,23
57992_000301_Sideline_134,H5,953,24,328,25
57992_000301_Sideline_135,V49,470,20,291,19
57992_000301_Sideline_135,V54,476,24,248,20
57992_000301_Sideline_135,V55,520,22,300,22
57992_000301_Sideline_135,V92,522,23,238,20
57992_000301_Sideline_135,H87,552,24,307,23
57992_000301_Sideline_135,H72,562,24,278,24
57992_000301_Sideline_135,H32,592,20,266,22
57992_000301_Sideline_135,V90,611,21,247,23
57992_000301_Sideline_135,H66,614,20,275,19
57992_000301_Sideline_135,H68,626,20,257,19
57992_000301_Sideline_135,V32,688,20,253,24
57992_000301_Sideline_135,V97,721,21,228,26
57992_000301_Sideline_135,H83,760,22,200,23
57992_000301_Sideline_135,V53,794,20,212,22
57992_000301_Sideline_135,H5,954,23,329,25
57992_000301_Sideline_136,V54,475,23,248,19
57992_000301_Sideline_136,V55,521,22,301,21
57992_000301_Sideline_136,V92,524,22,238,19
57992_000301_Sideline_136,H87,552,24,306,23
57992_000301_Sideline_136,H72,559,24,278,22
57992_000301_Sideline_136,H32,590,22,267,22
57992_000301_Sideline_136,H66,612,18,246,20
57992_000301_Sideline_136,H68,622,22,260,18
57992_000301_Sideline_136,V32,690,20,253,26
57992_000301_Sideline_136,V97,720,20,227,25
57992_000301_Sideline_136,H83,761,22,202,22
57992_000301_Sideline_136,H82,762,14,257,15
57992_000301_Sideline_136,V53,794,20,212,24
57992_000301_Sideline_136,H5,956,24,330,25
57992_000301_Sideline_137,V54,474,24,248,20
57992_000301_Sideline_137,V49,478,22,288,22
57992_000301_Sideline_137,V55,520,22,300,20
57992_000301_Sideline_137,V92,525,21,238,18
57992_000301_Sideline_137,H87,552,24,305,24
57992_000301_Sideline_137,H72,558,24,276,23
57992_000301_Sideline_137,H32,588,20,268,21
57992_000301_Sideline_137,V90,611,22,274,20
57992_000301_Sideline_137,H68,624,20,257,19
57992_000301_Sideline_137,V32,690,20,253,24
57992_000301_Sideline_137,V97,718,20,227,25
57992_000301_Sideline_137,H82,760,18,255,16
57992_000301_Sideline_137,H83,762,21,204,22
57992_000301_Sideline_137,V53,794,20,212,24
57992_000301_Sideline_137,H5,957,23,330,26
57992_000301_Sideline_138,V54,472,26,248,22
57992_000301_Sideline_138,V49,480,23,287,23
57992_000301_Sideline_138,V55,520,22,300,21
57992_000301_Sideline_138,V92,524,22,238,18
57992_000301_Sideline_138,H87,552,24,304,24
57992_000301_Sideline_138,H72,557,23,276,22
57992_000301_Sideline_138,H32,586,22,267,21
57992_000301_Sideline_138,V90,610,18,244,22
57992_000301_Sideline_138,H66,612,20,274,20
57992_000301_Sideline_138,H68,622,20,256,20
57992_000301_Sideline_138,V32,690,20,252,24
57992_000301_Sideline_138,V97,715,20,226,25
57992_000301_Sideline_138,H82,758,16,254,15
57992_000301_Sideline_138,H83,764,22,206,21
57992_000301_Sideline_138,V53,794,20,213,24
57992_000301_Sideline_138,H5,958,24,330,27
57992_000301_Sideline_139,V54,471,23,248,20
57992_000301_Sideline_139,V49,482,24,286,22
57992_000301_Sideline_139,H60,512,16,232,22
57992_000301_Sideline_139,V55,523,22,296,22
57992_000301_Sideline_139,V92,524,22,238,18
57992_000301_Sideline_139,H87,552,24,304,23
57992_000301_Sideline_139,H72,555,23,274,23
57992_000301_Sideline_139,H32,587,20,266,20
57992_000301_Sideline_139,H66,608,20,244,21
57992_000301_Sideline_139,H68,621,20,255,19
57992_000301_Sideline_139,V32,691,19,253,23
57992_000301_Sideline_139,V97,713,20,226,25
57992_000301_Sideline_139,H82,755,20,254,14
57992_000301_Sideline_139,H83,764,22,206,21
57992_000301_Sideline_139,V53,794,20,213,23
57992_000301_Sideline_139,H5,960,23,331,26
57992_000301_Sideline_140,V54,471,24,248,20
57992_000301_Sideline_140,V49,485,23,284,22
57992_000301_Sideline_140,V55,522,23,296,22
57992_000301_Sideline_140,V92,524,22,238,18
57992_000301_Sideline_140,H87,552,22,276,20
57992_000301_Sideline_140,H32,582,22,266,21
57992_000301_Sideline_140,V90,606,20,245,23
57992_000301_Sideline_140,H66,608,22,273,21
57992_000301_Sideline_140,H68,620,21,254,21
57992_000301_Sideline_140,V32,690,20,254,23
57992_000301_Sideline_140,V97,710,20,224,21
57992_000301_Sideline_140,H82,756,18,254,13
57992_000301_Sideline_140,H83,768,20,206,22
57992_000301_Sideline_140,V53,794,18,213,23
57992_000301_Sideline_140,H5,962,24,332,25
57992_000301_Sideline_141,V54,470,24,250,20
57992_000301_Sideline_141,V49,488,21,284,21
57992_000301_Sideline_141,V55,522,24,296,24
57992_000301_Sideline_141,V92,524,20,239,17
57992_000301_Sideline_141,H87,550,26,301,24
57992_000301_Sideline_141,H72,553,21,276,20
57992_000301_Sideline_141,V97,566,18,264,19
57992_000301_Sideline_141,H32,582,20,266,21
57992_000301_Sideline_141,V90,602,20,244,24
57992_000301_Sideline_141,H66,608,22,273,21
57992_000301_Sideline_141,H68,620,20,251,21
57992_000301_Sideline_141,V32,690,20,254,22
57992_000301_Sideline_141,H82,753,17,253,13
57992_000301_Sideline_141,H83,770,20,207,21
57992_000301_Sideline_141,V53,794,18,213,23
57992_000301_Sideline_141,H5,962,24,332,26
57992_000301_Sideline_142,V54,468,25,251,21
57992_000301_Sideline_142,V49,488,23,283,20
57992_000301_Sideline_142,H60,510,15,240,16
57992_000301_Sideline_142,V55,521,23,295,24
57992_000301_Sideline_142,V92,524,20,240,19
57992_000301_Sideline_142,H87,550,26,300,24
57992_000301_Sideline_142,H72,552,22,273,23
57992_000301_Sideline_142,V97,568,16,263,21
57992_000301_Sideline_142,H32,581,19,266,20
57992_000301_Sideline_142,V90,596,24,244,26
57992_000301_Sideline_142,H66,605,21,273,19
57992_000301_Sideline_142,H68,619,21,250,22
57992_000301_Sideline_142,V32,690,20,254,24
57992_000301_Sideline_142,H82,751,18,251,14
57992_000301_Sideline_142,H83,770,22,208,22
57992_000301_Sideline_142,V53,794,18,212,24
57992_000301_Sideline_142,H5,962,24,332,26
57992_000301_Sideline_143,V54,469,23,251,23
57992_000301_Sideline_143,V49,489,23,281,22
57992_000301_Sideline_143,H60,508,16,241,16
57992_000301_Sideline_143,V55,519,23,294,24
57992_000301_Sideline_143,V92,524,20,241,18
57992_000301_Sideline_143,H87,548,26,298,24
57992_000301_Sideline_143,H72,550,24,272,22
57992_000301_Sideline_143,V97,566,16,260,18
57992_000301_Sideline_143,H32,578,20,266,21
57992_000301_Sideline_143,V90,599,20,244,24
57992_000301_Sideline_143,H66,606,20,274,19
57992_000301_Sideline_143,H68,620,20,246,21
57992_000301_Sideline_143,V32,689,19,255,24
57992_000301_Sideline_143,H82,749,20,250,15
57992_000301_Sideline_143,H83,772,22,208,24
57992_000301_Sideline_143,V53,794,16,211,24
57992_000301_Sideline_143,H5,964,24,332,26
57992_000301_Sideline_144,V54,466,24,252,22
57992_000301_Sideline_144,V49,494,21,281,21
57992_000301_Sideline_144,H60,503,19,243,21
57992_000301_Sideline_144,V55,518,24,293,23
57992_000301_Sideline_144,V92,522,19,244,17
57992_000301_Sideline_144,H87,548,23,271,22
57992_000301_Sideline_144,H32,574,22,266,21
57992_000301_Sideline_144,V90,596,20,244,23
